本词	国际音标	方言拼音	汉语拼音	词汇属性	对应官话词	官话拼音	词频	同义词	新旧标记
忍耐	lɨn3 lai6	len3 lai5	ren3 nai4	赣			672		
慌忙	fɔŋ1 mɔŋ5	fong1 mong4	huang1 mang2	赣			672		
掠夺	liɔŋ6 tʰot7	liong5 tot6	lve4 duo2	赣			672		
搏斗	fu5 tɛu3	fu4 deu3	bo2 dou4	赣			672		
无可奈何	u5 kʰo3 lai6 ho2	wu4 ko3 lai5 ho2	wu2 ke3 nai4 he2	赣			672		
生产能力	sɛn1 tsʰan3 lɛn5 lit7	sen1 can3 len4 lit6	sheng1 chan3 neng2 li4	赣			672		
石门	sɨt7 mɨn5	set6 men4	shi2 men2	赣			672		
视觉	sɿ6 kɔʔ7	si5 gok6	shi4 jue2	赣			672		
身着	sɨn1 tsoʔ7	sen1 zok6	shen1 zhe5	赣			672		
马良	ma1 liɔŋ5	ma1 liong4	ma3 liang2	赣			672		
二世	ɵ6 ɕi5	o5 xi4	er4 shi4	赣			671		
刑法	ɕin5 fat7	xin4 fat6	xing2 fa3	赣			671		
单词	tan1 tsʰɿ2	dan1 ci2	dan1 ci2	赣			671		
反共	fan3 kʰuŋ6	fan3 kung5	fan3 gong4	赣			671		
向阳	ɕiɔŋ5 iɔŋ5	xiong4 yong4	xiang4 yang2	赣			671		
壁上	piaʔ7 sɔŋ6	biak6 song5	bi4 shang4	赣			671		
头痛	tʰɛu2 tʰuŋ3	teu2 tung3	tou2 tong4	赣			671		
女婿	ȵy3 ɕy5	nyu3 xyu4	nv3 xu4	赣			671		
宾馆	pin1 kuon3	bin1 guon3	bin1 guan3	赣			671		
油画	iu5 fa6	yiu4 fa5	you2 hua4	赣			25671		
疑难	ȵi5 lan5	ni4 lan4	yi2 nan2	赣			671		
第三个	tʰi6 san1 ko5	ti5 san1 go4	di4 san1 ge4	赣			671		
西亚	ɕi1 ŋa3	xi1 nga3	xi1 ya4	赣			671		
西城	ɕi1 tsʰɨn2	xi1 cen2	xi1 cheng2	赣			671		
迄今	tɕʰit7 tɕin1	qit6 jin1	qi4 jin1	赣			671		
重用	tsʰuŋ2 iuŋ6	cung2 yung5	zhong4 yong4	赣			671		
乘客	sɨn5 kʰaʔ7	sen4 kak6	cheng2 ke4	赣			670		
传送	tsʰon2 suŋ5	con2 sung4	chuan2 song4	赣			50670		
南斯拉夫	lan5 sɿ1 la1 fu1	lan4 si1 la1 fu1	nan2 si1 la1 fu1	赣			670		
古都	ku3 tu1	gu3 du1	gu3 du1	赣			670		
咽喉	ien1 hɛu2	yen1 heu2	yan1 hou2	赣			670		
四通八达	sɿ5 tʰuŋ1 pat7 tʰat7	si4 tung1 bat6 tat6	si4 tong1 ba1 da2	赣			670		
复制	fuʔ7 tsɿ5	fuk6 zi4	fu4 zhi4	赣			55670		
幸运	ɕin6 yn6	xin5 yun5	xing4 yun4	赣			670		
诸位	tɕy1 ui6	jyu1 wui5	zhu1 wei4	赣			670		
起兵	tɕʰi3 pin1	qi3 bin1	qi3 bing1	赣			670		
黎明	li5 min5	li4 min4	li2 ming2	赣			25670		
主教练	tsu3 kau5 liɛn6	zu3 gau4 lien5	zhu3 jiao4 lian4	赣			669		
卫士	ui6 sɿ6	wui5 si5	wei4 shi4	赣			669		
历史性	lit7 sɿ3 ɕin5	lit6 si3 xin4	li4 shi3 xing4	赣			669		
司马	sɿ1 ma1	si1 ma1	si1 ma3	赣			669		
困扰	kʰun3 lɛu3	kun3 leu3	kun4 rao3	赣			669		
大大的	tʰai6 tʰai6 tit7	tai5 tai5 dit6	da4 da4 de5	官			25669		
察觉	tsʰat7 kɔʔ7	cat6 gok6	cha2 jue2	赣			669		
工序	kuŋ1 ɕy6	gung1 xyu5	gong1 xu4	赣			669		
树林	su6 lin5	su5 lin4	shu4 lin2	赣			669		
爱尔兰	ŋai5 ɵ3 lan5	ngai4 o3 lan4	ai4 er3 lan2	赣			669		
红外	fuŋ5 uai6	fung4 wai5	hong2 wai4	赣			669		
一棵	it7 kʰuo1	yit6 kuo1	yi1 ke1	赣			668		
党政	tɔŋ3 tsɨn5	dong3 zen4	dang3 zheng4	赣			668		
大中型	tʰai6 tsuŋ1 ɕin5	tai5 zung1 xin4	da4 zhong1 xing2	赣			668		
徐天宏	tɕʰy2 tʰiɛn1 fɛn2	qyu2 tien1 fen2	xu2 tian1 hong2	赣			668		
秦始皇	tɕʰin2 sɿ3 fɔŋ5	qin2 si3 fong4	qin2 shi3 huang2	赣			668		
舍不得	sa3 pet7 tɛt7	sa3 bet6 det6	she3 bu4 de2	赣			668		
观赏	kuon1 sɔŋ3	guon1 song3	guan1 shang3	赣			668		
造船	tsʰau6 son5	cau5 son4	zao4 chuan2	赣			668		
郊区	kau1 tɕʰy1	gau1 qyu1	jiao1 qu1	赣			668		
五四	ŋ̍3 sɿ5	ng3 si4	wu3 si4	赣			667		
刚好	kɔŋ1 hau3	gong1 hau3	gang1 hao3	赣			667		
呼唤	fu1 fon6	fu1 fon5	hu1 huan4	赣			25667		
圆柱	yon5 tɕʰy6	yuon4 qyu5	yuan2 zhu4	赣			667		
家电	ka1 tʰiɛn6	ga1 tien5	jia1 dian4	赣			667		
市级	sɿ6 tɕit7	si5 jit6	shi4 ji2	赣			25667		
芦苇	lu5 ui3	lu4 wui3	lu2 wei3	赣			667		
诸国	tɕy1 kuɛt7	jyu1 guet6	zhu1 guo2	赣			667		
隐瞒	in3 mon5	yin3 mon4	yin3 man2	赣			667		
餐厅	tsʰan1 tʰiaŋ1	can1 tiang1	can1 ting1	赣			25667		
主帅	tsu3 sai5	zu3 sai4	zhu3 shuai4	赣			666		
动荡	tʰuŋ6 tʰɔŋ6	tung5 tong5	dong4 dang4	赣			666		
同类	tʰuŋ2 lui6	tung2 lui5	tong2 lei4	赣			666		
嵩山	sʊŋ1 san1	sung1 san1	song1 shan1	赣			666		
性子	ɕin5 tsɿ3	xin4 zi3	xing4 zi5	赣			666		
治权	tsʰɿ6 tɕʰyon2	ci5 qyuon2	zhi4 quan2	赣			666		
痛哭	tʰuŋ3 kʰuʔ7	tung3 kuk6	tong4 ku1	赣			666		
英军	in1 tɕyn1	yin1 jyun1	ying1 jun1	赣			666		
顶端	tin3 ton1	din3 don1	ding3 duan1	赣			666		
黑白	hɛt7 pʰaʔ8	het6 pak7	hei1 bai2	赣			666		
以求	i3 tɕʰiu2	yi3 qiu2	yi3 qiu2	赣			665		
共享	kʰuŋ6 ɕiɔŋ3	kung5 xiong3	gong4 xiang3	赣			30665		
喜事	ɕi3 sɿ6	xi3 si5	xi3 shi4	赣			665		
墓葬	mu6 tsɔŋ5	mu5 zong4	mu4 zang4	赣			665		
当晚	tɔŋ1 uan3	dong1 wan3	dang4 wan3	赣			665		
当着	tɔŋ1 tsoʔ7	dong1 zok6	dang1 zhe5	官			665		
抗击	kʰɔŋ2 tɕit7	kong2 jit6	kang4 ji1	赣			665		
红娘子	fuŋ5 ȵiɔŋ5 tsɿ3	fung4 niong4 zi3	hong2 niang2 zi5	赣			665		
重镇	tsʰuŋ2 tsɨn5	cung2 zen4	zhong4 zhen4	赣			665		
重阳	tsʰuŋ2 iɔŋ5	cung2 yong4	chong2 yang2	赣			665		
陈列	tsʰən2 liɛt7	cen2 liet6	chen2 lie4	赣			5665		
不耐烦	pet7 lai6 fan5	bet6 lai5 fan4	bu4 nai4 fan2	赣			664		
军费	tɕyn1 fɨi5	jyun1 fei4	jun1 fei4	赣			664		
化为	ɸᴀ5 ui6	fa4 wui5	hua4 wei4	赣			664		
压抑	ŋat7 it7	ngat6 yit6	ya1 yi4	赣			664		
布满	pu5 mon3	bu4 mon3	bu4 man3	赣			664		
建工	tɕiɛn5 kuŋ1	jien4 gung1	jian4 gong1	赣			664		
教室	kau5 sɨt7	gau4 set6	jiao4 shi4	赣			664		
显示器	ɕiɛn3 sɿ6 tɕʰi3	xien3 si5 qi3	xian3 shi4 qi4	赣			664		
望远镜	uɔŋ6 yon3 tɕiaŋ5	wong5 yuon3 jiang4	wang4 yuan3 jing4	赣			664		
江西省	kɔŋ1 ɕi1 sen3	gong1 xi1 sen3	jiang1 xi1 sheng3	赣			664		
破译	pʰo5 it7	po4 yit6	po4 yi4	赣			664		
裤子	kʰu3 tsɿ3	ku3 zi3	ku4 zi5	赣			664		
一隅	it7 ȵy5	yit6 nyu4	yi4 yu2	赣			663		
三角洲	san1 kɔʔ7 tsɛu1	san1 gok6 zeu1	san1 jiao3 zhou1	赣			663		
云雾	yn5 u6	yun4 wu5	yun2 wu4	赣			663		
会晤	fɨi6 u6	fei5 wu5	hui4 wu4	赣			663		
宫城	kuŋ1 tsʰɨn2	gung1 cen2	gong1 cheng2	赣			663		
油田	iu5 tʰiɛn2	yiu4 tien2	you2 tian2	赣			663		
胸膛	ɕiuŋ1 tʰɔŋ2	xiung1 tong2	xiong1 tang2	赣			663		
通高	tʰuŋ1 kau1	tung1 gau1	tong1 gao1	赣			663		
首座	seu3 tsʰo6	seu3 co5	shou3 zuo4	赣			663		
不知不觉	pet7 tsɿ1 pet7 kɔʔ7	bet6 zi1 bet6 gok6	bu4 zhi1 bu4 jue2	赣			662		
举人	tɕy3 ȵin5	jyu3 nin4	ju3 ren2	赣			662		
先令	ɕiɛn1 lin6	xien1 lin5	xian1 ling4	赣			662		
双重	sɔŋ1 tsʰuŋ2	song1 cung2	shuang1 chong2	赣			662		
无偿	u5 sɔŋ5	wu4 song4	wu2 chang2	赣			662		
残疾	tsʰan2 tɕʰit7	can2 qit6	can2 ji2	赣			662		
流水	liu5 sui3	liu4 sui3	liu2 shui3	赣			75662		
理财	li3 tsʰai2	li3 cai2	li3 cai2	赣			662		
省政府	sen3 tsɨn5 fu3	sen3 zen4 fu3	sheng3 zheng4 fu3	赣			662		
胜地	sɨn5 tʰi6	sen4 ti5	sheng4 di4	赣			662		
修炼	ɕiu1 liɛn6	xiu1 lien5	xiu1 lian4	赣			661		
打造	ta3 tsʰau6	da3 cau5	da3 zao4	赣			661		
波长	po1 tsʰɔŋ2	bo1 cong2	bo1 chang2	赣			25661		
英特尔	in1 tʰet8 ɵ3	yin1 tet7 o3	ying1 te4 er3	赣			661		
魏忠贤	ui6 tsuŋ1 ɕiɛn5	wui5 zung1 xien4	wei4 zhong1 xian2	赣			661		
作文	tsɔʔ7 uen5	zok6 wun4	zuo4 wen2	赣			660		
外科	uai6 kʰuo1	wai5 kuo1	wai4 ke1	赣			660		
客场	kʰaʔ7 tsʰɔŋ3	kak6 cong3	ke4 chang3	赣			660		
导游	tʰau6 iu5	tau5 yiu4	dao3 you2	赣			660		
总共	tsuŋ3 kʰuŋ6	zung3 kung5	zong3 gong4	赣			150660		
水文	sui3 uen5	sui3 wun4	shui3 wen2	赣			660		
用药	iuŋ6 iɔʔ7	yung5 yok6	yong4 yao4	赣			660		
食堂	sɨt7 tʰɔŋ2	set6 tong2	shi2 tang2	赣			660		
马路	ma1 lu6	ma1 lu5	ma3 lu4	赣			660		
三元	san1 ȵyon5	san1 nyuon4	san1 yuan2	赣			659		
两下	liɔŋ3 ha6	liong3 ha5	liang3 xia4	赣			659		
两道	liɔŋ3 tʰau6	liong3 tau5	liang3 dao4	赣			659		
党派	tɔŋ3 pʰai3	dong3 pai3	dang3 pai4	赣			659		
吐蕃	tʰu3 fan1	tu3 fan1	tu3 bo1	赣			659		
张英才	tsɔŋ1 in1 tsʰai2	zong1 yin1 cai2	zhang1 ying1 cai2	赣			659		
愈来愈	y3 lei5 y3	yu3 lei4 yu3	yu4 lai2 yu4	赣			659		
振兴	tsɨn5 ɕin1	zen4 xin1	zhen4 xing1	赣			659		
汉文	hon6 uen5	hon5 wun4	han4 wen2	赣			659		
添加剂	tʰiɛn1 ka1 tɕʰi6	tien1 ga1 qi5	tian1 jia1 ji4	赣			659		
港澳	kɔŋ3 ŋau5	gong3 ngau4	gang3 ao4	赣			659		
莫名其妙	mot8 min5 tɕʰi2 miɛu6	mot7 min4 qi2 mieu5	mo4 ming2 qi2 miao4	赣			50659		
通达	tʰuŋ1 tʰat7	tung1 tat6	tong1 da2	赣			659		
中下游	tsuŋ1 ha6 iu5	zung1 ha5 yiu4	zhong1 xia4 you2	赣			658		
发抖	fat7 tɛu3	fat6 deu3	fa1 dou3	赣			658		
商贸	sɔŋ1 mɛu6	song1 meu5	shang1 mao4	赣			658		
坚实	tɕiɛn1 sɿʔ7	jien1 sik6	jian1 shi2	赣			658		
引人注目	in3 ȵin5 tɕy5 muʔ7	yin3 nin4 jyu4 muk6	yin3 ren2 zhu4 mu4	赣			658		
泥沙	ȵi5 sa1	ni4 sa1	ni2 sha1	赣			658		
胜过	sɨn5 kuo5	sen4 guo4	sheng4 guo4	赣			658		
钻进	tson1 tɕin5	zon1 jin4	zuan1 jin4	赣			658		
三座门	san1 tsʰo6 mɨn5	san1 co5 men4	san1 zuo4 men2	赣			657		
上线	sɔŋ6 ɕiɛn5	song5 xien4	shang4 xian4	赣			250657		
不当	pet7 tɔŋ1	bet6 dong1	bu4 dang4	赣			25657		
乐队	iɔʔ7 tui5	yok6 dui4	yue4 dui4	赣			657		
互动	fu6 tʰuŋ6	fu5 tung5	hu4 dong4	赣			25657		
侥幸	tɕiɛu3 ɕin6	jieu3 xin5	jiao3 xing4	赣			657		
倒退	tau3 tʰui3	dau3 tui3	dao4 tui4	赣			657		
器物	tɕʰi3 ut7	qi3 wut6	qi4 wu4	赣			657		
外文	uai6 uen5	wai5 wun4	wai4 wen2	赣			657		
导向	tʰau6 ɕiɔŋ5	tau5 xiong4	dao3 xiang4	赣			657		
巡逻	ɕyn5 lo5	xyun4 lo4	xun2 luo2	赣			657		
年级	ȵiɛn5 tɕit7	nien4 jit6	nian2 ji2	赣			657		
怒火	lu6 fo3	lu5 fo3	nu4 huo3	赣			657		
洋人	iɔŋ5 ȵin5	yong4 nin4	yang2 ren2	赣			657		
照样	tsɛu5 iɔŋ6	zeu4 yong5	zhao4 yang4	赣			657		
独具	tʰuʔ8 tɕʰy6	tuk7 qyu5	du2 ju4	赣			657		
那年	la3 ȵiɛn5	la3 nien4	na4 nian2	官			5657		
亮相	liɔŋ6 ɕiɔŋ1	liong5 xiong1	liang4 xiang4	赣			656		
对外贸易	tui5 uai6 mɛu6 i6	dui4 wai5 meu5 yi5	dui4 wai4 mao4 yi4	赣			656		
平生	pʰin2 sɛn1	pin2 sen1	ping2 sheng1	赣			656		
野战军	ia3 tsɛn5 tɕyn1	ya3 zen4 jyun1	ye3 zhan4 jun1	赣			656		
不容	pet7 iuŋ5	bet6 yung4	bu4 rong2	赣			655		
乌云	u1 yn5	wu1 yun4	wu1 yun2	赣			655		
全国代表大会	tɕʰyon2 kuɛt7 tʰai6 piɛu3 tʰai6 fɨi6	qyuon2 guet6 tai5 bieu3 tai5 fei5	quan2 guo2 dai4 biao3 da4 hui4	赣			655		
八一	pat7 it7	bat6 yit6	ba1 yi1	赣			655		
列强	liɛt7 tɕʰiɔŋ2	liet6 qiong2	lie4 qiang2	赣			655		
右倾	iu6 kʰiɛn1	yiu5 kien1	you4 qing1	赣			655		
增至	tsɛn1 tsɿ5	zen1 zi4	zeng1 zhi4	赣			655		
天河	tʰiɛn1 ho2	tien1 ho2	tian1 he2	赣			655		
常德	sɔŋ5 tɛt7	song4 det6	chang2 de2	赣			655		
房价	fɔŋ5 ka5	fong4 ga4	fang2 jia4	赣			655		
玉器	y6 tɕʰi3	yu5 qi3	yu4 qi4	赣			655		
终年	tsuŋ1 ȵiɛn5	zung1 nien4	zhong1 nian2	赣			655		
被子	pʰi5 tsɿ3	pi4 zi3	bei4 zi5	官			655		
九间	tɕiu3 kan1	jiu3 gan1	jiu3 jian1	赣			654		
厂家	tsʰɔŋ3 ka1	cong3 ga1	chang3 jia1	赣			654		
周末	tsɛu1 mot7	zeu1 mot6	zhou1 mo4	赣			250654		
意愿	i5 ȵyon6	yi4 nyuon5	yi4 yuan4	赣			654		
收支	sɛu1 tsɿ1	seu1 zi1	shou1 zhi1	赣			25654		
亲密	tɕʰin1 mɛt7	qin1 met6	qin1 mi4	赣			25653		
体长	tʰi3 tsɔŋ3	ti3 zong3	ti3 zhang3	赣			653		
余家	y5 ka1	yu4 ga1	yu2 jia1	赣			653		
四面八方	sɿ5 miɛn6 pat7 fɔŋ1	si4 mien5 bat6 fong1	si4 mian4 ba1 fang1	赣			653		
平坦	pʰin2 tʰan3	pin2 tan3	ping2 tan3	赣			653		
打下	ta3 ha6	da3 ha5	da3 xia4	赣			653		
敞开	tsʰɔŋ3 kʰai1	cong3 kai1	chang3 kai1	赣			653		
新娘	ɕin1 ȵiɔŋ5	xin1 niong4	xin1 niang2	赣			653		
新浪	ɕin1 lɔŋ6	xin1 long5	xin1 lang4	赣			653		
木板	muʔ7 pan3	muk6 ban3	mu4 ban3	赣			653		
畸形	tɕi1 ɕin5	ji1 xin4	ji1 xing2	赣			653		
积温	tɕit7 uen1	jit6 wun1	ji1 wen1	赣			653		
访谈	fɔŋ3 tʰan2	fong3 tan2	fang3 tan2	赣			653		
赶回	kon3 fɨi5	gon3 fei4	gan3 hui2	赣			653		
运送	yn6 suŋ5	yun5 sung4	yun4 song4	赣			653		
门票	mɨn5 pʰiɛu3	men4 pieu3	men2 piao4	赣			653		
世界各地	ɕi5 kai5 kɔʔ7 tʰi6	xi4 gai4 gok6 ti5	shi4 jie4 ge4 di4	赣			652		
假装	ka3 tsɔŋ1	ga3 zong1	jia3 zhuang1	赣			652		
宁静	lin5 tɕʰin6	lin4 qin5	ning2 jing4	赣			652		
往后	uɔŋ3 hɛu6	wong3 heu5	wang3 hou4	赣			652		
攻入	kuŋ1 luʔ7	gung1 luk6	gong1 ru4	赣			652		
民主主义	min5 tsu3 tsu3 ȵi6	min4 zu3 zu3 ni5	min2 zhu3 zhu3 yi4	赣			652		
皮子	pʰi2 tsɿ3	pi2 zi3	pi2 zi5	赣			5652		
簇拥	tsʰuʔ7 iuŋ3	cuk6 yung3	cu4 yong1	赣			652		
倡议	tsʰɔŋ3 ȵi6	cong3 ni5	chang4 yi4	赣			651		
养老	iɔŋ3 lau3	yong3 lau3	yang3 lao3	赣			651		
兼顾	kan1 ku5	gan1 gu4	jian1 gu4	赣			651		
卫生部	ui6 sɛn1 pʰu6	wui5 sen1 pu5	wei4 sheng1 bu4	赣			651		
杉木	sa1 muʔ7	sa1 muk6	sha1 mu4	赣			651		
极度	tɕʰit7 tʰu6	qit6 tu5	ji2 du4	赣			25651		
步行	pʰu6 ɕin5	pu5 xin4	bu4 xing2	赣			651		
江中	kɔŋ1 tsuŋ1	gong1 zung1	jiang1 zhong1	赣			651		
活塞	uot8 sɛt7	wot7 set6	huo2 sai1	赣			651		
相遇	ɕiɔŋ1 ȵy6	xiong1 nyu5	xiang1 yu4	赣			651		
美誉	mi3 y6	mi3 yu5	mei3 yu4	赣			651		
而后	ɵ5 hɛu6	o4 heu5	er2 hou4	赣			651		
舍得	sa3 tɛt7	sa3 det6	she3 de5	赣			651		
迈进	mai6 tɕin5	mai5 jin4	mai4 jin4	赣			651		
防水	fɔŋ5 sui3	fong4 sui3	fang2 shui3	赣			651		
顶上	tin3 sɔŋ6	din3 song5	ding3 shang4	赣			651		
上课	sɔŋ6 kʰuo5	song5 kuo4	shang4 ke4	赣			650		
不可避免	pet7 kʰo3 pʰi5 miɛn3	bet6 ko3 pi4 mien3	bu4 ke3 bi4 mian3	赣			650		
吸引力	ɕit7 in3 lit7	xit6 yin3 lit6	xi1 yin3 li4	赣			5650		
属下	suʔ8 ha6	suk7 ha5	shu3 xia4	赣			650		
微波	ui5 po1	wui4 bo1	wei1 bo1	赣			650		
插入	tsʰat7 luʔ7	cat6 luk6	cha1 ru4	赣			20650		
文官	uen5 kuon1	wun4 guon1	wen2 guan1	赣			650		
暗自	ŋon5 tsʰɿ6	ngon4 ci5	an4 zi4	赣			650		
气质	tɕʰi3 tsɨt7	qi3 zet6	qi4 zhi4	赣			650		
熟练	suʔ8 liɛn6	suk7 lien5	shu2 lian4	赣			650		
第一位	tʰi6 it7 ui6	ti5 yit6 wui5	di4 yi1 wei4	赣			650		
风采	fuŋ1 tsʰai3	fung1 cai3	feng1 cai3	赣			650		
债券	tsai5 tɕyon5	zai4 jyuon4	zhai4 quan4	赣			5649		
券门	tɕyon5 mɨn5	jyuon4 men4	quan4 men2	赣			649		
前方	tɕʰiɛn2 fɔŋ1	qien2 fong1	qian2 fang1	赣			649		
动身	tʰuŋ6 sɨn1	tung5 sen1	dong4 shen1	赣			649		
天皇	tʰiɛn1 fɔŋ5	tien1 fong4	tian1 huang2	赣			649		
张召重	tsɔŋ1 tsʰɛu6 tsʰuŋ2	zong1 ceu5 cung2	zhang1 zhao4 zhong4	赣			649		
时时	sɿ5 sɿ5	si4 si4	shi2 shi2	赣			649		
气愤	tɕʰi3 fɨn6	qi3 fen5	qi4 fen4	赣			649		
甘心	kon1 ɕin1	gon1 xin1	gan1 xin1	赣			649		
石窟	sɨt7 kʰut7	set6 kut6	shi2 ku1	赣			649		
系数	ɕi6 su5	xi5 su4	xi4 shu4	赣			25649		
金轮	tɕin1 lɨn5	jin1 len4	jin1 lun2	赣			649		
一块儿	it7 kʰuai3 ɵ5	yit6 kuai3 o4	yi1 kuai4 er2	官			648		
前身	tɕʰiɛn2 sɨn1	qien2 sen1	qian2 shen1	赣			648		
劝说	tɕʰyon3 sot7	qyuon3 sot6	quan4 shuo1	赣			648		
善人	sɛn6 ȵin5	sen5 nin4	shan4 ren2	赣			648		
巡航导弹	ɕyn5 hɔŋ2 tʰau6 tʰan2	xyun4 hong2 tau5 tan2	xun2 hang2 dao3 dan4	赣			648		
时说	sɿ5 sot7	si4 sot6	shi2 shuo1	赣			648		
物理学家	ut7 li3 hɔʔ8 ka1	wut6 li3 hok7 ga1	wu4 li3 xue2 jia1	赣			648		
降落	kɔŋ5 lɔʔ8	gong4 lok7	jiang4 luo4	赣			50648		
霍青桐	fɔʔ7 tɕʰin1 tʰuŋ2	fok6 qin1 tung2	huo4 qing1 tong2	赣			648		
专科学校	tson1 kʰuo1 hɔʔ8 kau5	zon1 kuo1 hok7 gau4	zhuan1 ke1 xue2 xiao4	赣			647		
且说	tɕʰia3 sot7	qia3 sot6	qie3 shuo1	赣			647		
华南	ɸᴀ5 lan5	fa4 lan4	hua2 nan2	赣			647		
容貌	iuŋ5 mau6	yung4 mau5	rong2 mao4	赣			647		
放射性	fɔŋ5 sa6 ɕin5	fong4 sa5 xin4	fang4 she4 xing4	赣			647		
新西兰	ɕin1 ɕi1 lan5	xin1 xi1 lan4	xin1 xi1 lan2	赣			647		
假使	ka3 sɿ3	ga3 si3	jia3 shi3	赣			646		
击中	tɕit7 tsuŋ1	jit6 zung1	ji1 zhong4	赣			646		
变法	piɛn5 fat7	bien4 fat6	bian4 fa3	赣			646		
城头	tsʰɨn2 tʰɛu2	cen2 teu2	cheng2 tou2	赣			646		
天麻	tʰiɛn1 ma5	tien1 ma4	tian1 ma2	赣			646		
实录	sɿʔ7 luʔ7	sik6 luk6	shi2 lu4	赣			646		
扭转	ȵiu3 tson3	niu3 zon3	niu3 zhuan3	赣			646		
政治委员	tsɨn5 tsʰɿ6 ui3 yon5	zen4 ci5 wui3 yuon4	zheng4 zhi4 wei3 yuan2	赣			646		
机票	tɕi1 pʰiɛu3	ji1 pieu3	ji1 piao4	赣			646		
爱心	ŋai5 ɕin1	ngai4 xin1	ai4 xin1	赣			646		
瑶族	ieu5 tsʰuʔ7	yeu4 cuk6	yao2 zu2	赣			646		
频频	pʰin2 pʰin2	pin2 pin2	pin2 pin2	赣			646		
侧面	tsɛt7 miɛn6	zet6 mien5	ce4 mian4	赣			150645		
冲出	tsʰuŋ1 tsʰuʔ7	cung1 cuk6	chong1 chu1	赣			645		
尺度	tsʰaʔ7 tʰu6	cak6 tu5	chi3 du4	赣			65645		
战败	tsɛn5 pʰai6	zen4 pai5	zhan4 bai4	赣			645		
摇晃	iɛu5 fɔŋ6	yeu4 fong5	yao2 huang4	赣			645		
杀手	sat7 seu3	sat6 seu3	sha1 shou3	赣			645		
永安	iuŋ3 ŋon1	yung3 ngon1	yong3 an1	赣			645		
热心	lɛt7 ɕin1	let6 xin1	re4 xin1	赣			645		
石膏	sɨt7 kau1	set6 gau1	shi2 gao1	赣			25645		
阻力	tsu3 lit7	zu3 lit6	zu3 li4	赣			645		
三类	san1 lui6	san1 lui5	san1 lei4	赣			644		
不至于	pet7 tsɿ5 y5	bet6 zi4 yu4	bu4 zhi4 yu2	赣			644		
服务器	fuʔ8 u6 tɕʰi3	fuk7 wu5 qi3	fu2 wu4 qi4	赣			250644		
毫克	hau2 kʰiɛt7	hau2 kiet6	hao2 ke4	赣			644		
略有	liɔʔ7 iu3	liok6 yiu3	lve4 you3	赣			644		
纵贯	tsuŋ5 kuon5	zung4 guon4	zong4 guan4	赣			644		
绕过	lɛu3 kuo5	leu3 guo4	rao4 guo4	赣			25644		
调和	tʰiɛu2 fo5	tieu2 fo4	tiao2 he2	赣			644		
那次	la3 tsʰɿ3	la3 ci3	na4 ci4	官			644		
预言	y6 ȵiɛn5	yu5 nien4	yu4 yan2	赣			644		
高空	kau1 kʰuŋ1	gau1 kung1	gao1 kong1	赣			644		
五色土	ŋ̍3 sɛt7 tʰu3	ng3 set6 tu3	wu3 se4 tu3	赣			643		
叙利亚	ɕy6 li6 ŋa3	xyu5 li5 nga3	xu4 li4 ya4	赣			643		
增殖	tsɛn1 tsʰət7	zen1 cet6	zeng1 zhi2	赣			643		
朝鲜族	tsʰɛu2 ɕiɛn3 tsʰuʔ7	ceu2 xien3 cuk6	chao2 xian3 zu2	赣			643		
木婉清	muʔ7 uon3 tɕʰin1	muk6 won3 qin1	mu4 wan3 qing1	赣			643		
精通	tɕin1 tʰuŋ1	jin1 tung1	jing1 tong1	赣			643		
蓝天	lan5 tʰiɛn1	lan4 tien1	lan2 tian1	赣			643		
部族	pʰu6 tsʰuʔ7	pu5 cuk6	bu4 zu2	赣			643		
一战	it7 tsɛn5	yit6 zen4	yi1 zhan4	赣			642		
上演	sɔŋ6 iɛn3	song5 yen3	shang4 yan3	赣			642		
亚太地区	ŋa3 tʰai3 tʰi6 tɕʰy1	nga3 tai3 ti5 qyu1	ya4 tai4 di4 qu1	赣			642		
几经	tɕi3 tɕin1	ji3 jin1	ji3 jing1	赣			642		
唯有	ui5 iu3	wui4 yiu3	wei2 you3	赣			25642		
排斥	pʰai2 tsʰət7	pai2 cet6	pai2 chi4	赣			642		
构件	kiɛu5 tɕʰiɛn6	gieu4 qien5	gou4 jian4	赣			50642		
殖民者	tsʰət7 min5 tsa3	cet6 min4 za3	zhi2 min2 zhe3	赣			642		
涵盖	hon2 kai5	hon2 gai4	han2 gai4	赣			120642		
舒适	ɕy1 sɨt7	xyu1 set6	shu1 shi4	赣			642		
解散	kai3 san3	gai3 san3	jie3 san4	赣			642		
露天	lu6 tʰiɛn1	lu5 tien1	lu4 tian1	赣			642		
一期	it7 tɕʰi2	yit6 qi2	yi1 qi1	赣			641		
俯身	fu3 sɨn1	fu3 sen1	fu3 shen1	赣			641		
写信	ɕia3 ɕin5	xia3 xin4	xie3 xin4	赣			641		
善良	sɛn6 liɔŋ5	sen5 liong4	shan4 liang2	赣			641		
山口	san1 kʰiɛu3	san1 kieu3	shan1 kou3	赣			641		
并肩	pʰin6 tɕiɛn1	pin5 jien1	bing4 jian1	赣			641		
弱点	lɔʔ7 tiɛn3	lok6 dien3	ruo4 dian3	赣			641		
甲板	kat7 pan3	gat6 ban3	jia3 ban3	赣			641		
赏赐	sɔŋ3 tsʰɿ3	song3 ci3	shang3 ci4	赣			641		
驻足	tɕy6 tɕiuʔ7	jyu5 jiuk6	zhu4 zu2	赣			641		
